Emotion,Suddenness,Goal_relevance,Conduciveness,Power
Boredom,1.0,4.4481303530240776e-12,-1.8999991027019134,32.489994885400954
Fear,1.0,1.3033595270886473,-18.833616847946715,0.0
Happiness,0.0,0.16346008300783402,13.989999999999975,272.0757729837258
Joy,0.7,78.27767774325869,4.072246023711142,0.0
Pride,0.0,12.124330067104161,7.814195129982774,0.711117841696691
Sadness,1.0,0.4888806152343797,-3.099999999999997,0.0
Shame,0.325,117.44796632999116,-0.5001271083059369,25.007612841967426
