Emotion,Suddenness,Goal_relevance,Conduciveness,Power
Boredom,1.0,5.456267667316677e-12,-1.8999989998961722,32.48999429940827
Fear,1.0,1.293545865155086,-18.8354720693857,0.0
Happiness,0.0,0.11997070312501876,13.899999999999974,270.59013201737696
Joy,0.71875,76.27186241601922,3.8269158069818823,0.0
Pride,0.0,11.973520945205037,7.799446043051605,0.7229709401231886
Sadness,1.0,0.7498168945312558,-3.399999999999997,0.0
Shame,0.328125,119.36270743402235,-0.7139748497353926,26.081320557756648
